"x"
"1",1
"2",1.001001001001
"3",1.002002002002
"4",1.003003003003
"5",1.004004004004
"6",1.00500500500501
"7",1.00600600600601
"8",1.00700700700701
"9",1.00800800800801
"10",1.00900900900901
"11",1.01001001001001
"12",1.01101101101101
"13",1.01201201201201
"14",1.01301301301301
"15",1.01401401401401
"16",1.01501501501502
"17",1.01601601601602
"18",1.01701701701702
"19",1.01801801801802
"20",1.01901901901902
"21",1.02002002002002
"22",1.02102102102102
"23",1.02202202202202
"24",1.02302302302302
"25",1.02402402402402
"26",1.02502502502503
"27",1.02602602602603
"28",1.02702702702703
"29",1.02802802802803
"30",1.02902902902903
"31",1.03003003003003
"32",1.03103103103103
"33",1.03203203203203
"34",1.03303303303303
"35",1.03403403403403
"36",1.03503503503504
"37",1.03603603603604
"38",1.03703703703704
"39",1.03803803803804
"40",1.03903903903904
"41",1.04004004004004
"42",1.04104104104104
"43",1.04204204204204
"44",1.04304304304304
"45",1.04404404404404
"46",1.04504504504505
"47",1.04604604604605
"48",1.04704704704705
"49",1.04804804804805
"50",1.04904904904905
"51",1.05005005005005
"52",1.05105105105105
"53",1.05205205205205
"54",1.05305305305305
"55",1.05405405405405
"56",1.05505505505506
"57",1.05605605605606
"58",1.05705705705706
"59",1.05805805805806
"60",1.05905905905906
"61",1.06006006006006
"62",1.06106106106106
"63",1.06206206206206
"64",1.06306306306306
"65",1.06406406406406
"66",1.06506506506507
"67",1.06606606606607
"68",1.06706706706707
"69",1.06806806806807
"70",1.06906906906907
"71",1.07007007007007
"72",1.07107107107107
"73",1.07207207207207
"74",1.07307307307307
"75",1.07407407407407
"76",1.07507507507508
"77",1.07607607607608
"78",1.07707707707708
"79",1.07807807807808
"80",1.07907907907908
"81",1.08008008008008
"82",1.08108108108108
"83",1.08208208208208
"84",1.08308308308308
"85",1.08408408408408
"86",1.08508508508509
"87",1.08608608608609
"88",1.08708708708709
"89",1.08808808808809
"90",1.08908908908909
"91",1.09009009009009
"92",1.09109109109109
"93",1.09209209209209
"94",1.09309309309309
"95",1.09409409409409
"96",1.0950950950951
"97",1.0960960960961
"98",1.0970970970971
"99",1.0980980980981
"100",1.0990990990991
"101",1.1001001001001
"102",1.1011011011011
"103",1.1021021021021
"104",1.1031031031031
"105",1.1041041041041
"106",1.10510510510511
"107",1.10610610610611
"108",1.10710710710711
"109",1.10810810810811
"110",1.10910910910911
"111",1.11011011011011
"112",1.11111111111111
"113",1.11211211211211
